Room_Area,Room_Height,Room_Volume,Occupancy,Outdoor_Temperature,Window_Area,Equipment_Load,Insulation_Level,Sun_Exposure,AC_Capacity_Ton
86,3.4,292.4,6,44,14.6,0.7,3,3,3.0
86,2.8,240.8,8,26,9.9,1.3,2,3,2.5
56,3.7,207.2,4,45,8.2,0.5,2,1,2.0
40,3.3,132.0,2,30,4.5,0.4,5,1,1.0
37,3.7,136.9,3,40,4.1,0.3,4,3,1.5
57,4.1,233.7,4,43,8.9,0.7,5,3,2.0
91,3.6,327.6,7,45,9.7,0.8,1,2,3.0
42,3.3,138.6,3,40,7.0,0.6,4,2,1.5
23,3.1,71.3,2,33,3.7,0.3,2,2,1.0
34,3.2,108.8,4,45,6.6,0.7,1,3,1.5
70,4.2,294.0,5,30,9.8,1.0,2,2,2.5
97,3.7,358.9,6,33,16.0,0.7,4,1,3.0
53,3.4,180.2,6,40,8.5,1.0,4,2,2.0
65,3.1,201.5,4,37,10.1,0.5,2,2,2.0
26,3.9,101.4,3,35,4.0,0.4,1,2,1.0
93,3.3,306.9,5,34,15.4,0.6,3,3,3.0
69,3.2,220.8,4,38,7.1,0.8,2,2,2.0
92,3.1,285.2,10,42,11.5,1.3,2,3,3.0
25,3.1,77.5,2,35,2.8,0.3,4,3,1.0
40,3.2,128.0,3,35,6.6,0.5,4,3,1.5
56,3.7,207.2,4,40,8.7,0.6,1,1,2.0
41,3.1,127.1,2,34,7.2,0.3,5,1,1.0
25,2.9,72.5,2,36,4.9,0.3,1,1,1.0
52,3.3,171.6,3,41,7.9,0.5,3,1,1.5
57,3.6,205.2,6,25,5.9,1.1,4,2,2.0
33,2.9,95.7,2,39,5.5,0.3,3,3,1.0
78,3.4,265.2,4,29,9.3,0.5,5,2,2.0
20,2.9,58.0,1,36,2.8,0.1,2,2,1.0
60,3.9,234.0,6,26,9.3,1.1,4,2,2.0
56,4.0,224.0,4,28,9.2,0.5,5,2,2.0
79,4.1,323.9,6,43,11.2,0.7,2,2,3.0
86,3.8,326.8,6,38,16.7,1.1,3,2,3.0
73,3.7,270.1,6,43,7.7,0.7,4,3,2.5
66,3.8,250.8,5,32,12.1,0.7,5,2,2.0
61,4.0,244.0,6,32,10.7,1.0,3,3,2.5
21,3.9,81.9,2,41,2.2,0.4,2,3,1.0
25,3.4,85.0,2,34,3.6,0.4,1,1,1.0
75,3.7,277.5,5,32,7.9,0.7,1,1,2.5
82,3.0,246.0,5,36,9.0,0.8,2,2,2.5
39,3.8,148.2,3,35,4.2,0.4,4,3,1.5
26,3.8,98.8,3,36,4.2,0.6,5,3,1.0
40,3.9,156.0,2,45,5.6,0.2,4,2,1.5
26,3.9,101.4,2,27,4.9,0.3,3,2,1.0
57,3.4,193.8,6,45,9.7,0.7,1,2,2.0
65,4.1,266.5,5,26,11.5,0.6,4,2,2.0
51,4.2,214.2,4,33,7.9,0.5,3,2,2.0
60,4.2,252.0,4,26,10.5,0.5,1,3,2.0
67,3.6,241.2,5,28,12.7,0.8,5,2,2.0
94,3.6,338.4,8,30,16.5,1.0,1,2,3.0
27,3.4,91.8,2,32,3.6,0.2,1,3,1.0
68,3.2,217.6,6,40,12.4,0.8,4,3,2.5
71,3.3,234.3,8,37,11.2,1.1,4,2,2.5
18,3.1,55.8,1,34,2.2,0.1,1,2,1.0
89,4.1,364.9,10,38,11.3,1.6,2,2,3.5
63,3.7,233.1,4,39,9.6,0.5,3,3,2.0
21,4.1,86.1,2,26,3.4,0.3,4,2,1.0
25,3.3,82.5,2,43,3.9,0.4,5,3,1.0
68,3.2,217.6,7,39,9.6,1.3,3,1,2.5
59,3.0,177.0,4,27,7.7,0.6,5,3,1.5
37,3.2,118.4,2,35,6.2,0.3,5,3,1.0
42,4.0,168.0,3,34,4.9,0.5,2,1,1.5
71,3.6,255.6,6,41,10.1,1.1,4,2,2.5
40,3.4,136.0,2,32,5.0,0.4,5,3,1.5
39,3.6,140.4,4,29,5.8,0.7,3,2,1.5
68,4.0,272.0,6,43,9.7,0.9,2,1,2.5
43,3.1,133.3,3,37,7.9,0.5,5,3,1.5
97,4.2,407.4,6,39,18.6,1.0,1,2,3.5
50,3.7,185.0,3,28,8.4,0.4,4,3,1.5
28,4.0,112.0,2,39,3.2,0.3,1,1,1.0
92,3.5,322.0,9,40,10.6,0.9,4,1,3.0
49,3.1,151.9,4,45,6.5,0.5,5,2,1.5
44,3.6,158.4,3,33,8.1,0.5,4,3,1.5
31,2.9,89.9,3,33,5.7,0.3,3,3,1.0
81,4.0,324.0,5,27,11.3,0.6,5,3,2.5
94,3.7,347.8,7,35,12.2,0.8,2,1,3.0
44,3.2,140.8,3,38,6.3,0.5,2,3,1.5
59,3.2,188.8,7,44,9.5,1.4,2,3,2.5
93,4.1,381.3,8,37,18.5,1.4,3,2,3.5
65,4.0,260.0,6,37,11.9,0.8,5,3,2.5
61,3.9,237.9,5,40,11.6,0.6,3,3,2.5
67,3.4,227.8,5,37,10.9,0.8,5,1,2.0
78,4.0,312.0,7,40,14.3,1.4,3,1,3.0
52,3.1,161.2,3,41,7.9,0.6,1,1,2.0
78,2.8,218.4,5,42,13.1,0.6,5,1,2.0
21,3.4,71.4,2,26,2.2,0.3,5,1,1.0
36,4.1,147.6,4,44,6.3,0.7,5,1,1.5
95,3.6,342.0,10,39,13.6,1.6,3,2,3.5
96,3.1,297.6,8,45,9.7,1.3,3,3,3.0
55,3.7,203.5,4,34,8.2,0.5,3,2,2.0
88,3.8,334.4,6,26,13.3,1.0,5,2,3.0
24,3.6,86.4,2,39,4.4,0.3,1,2,1.0
71,4.0,284.0,7,45,7.6,1.0,1,2,3.0
21,3.6,75.6,2,35,3.6,0.2,1,2,1.0
64,2.9,185.6,8,31,9.6,0.9,2,3,2.0
66,3.9,257.4,5,37,12.2,0.6,2,2,2.5
47,3.0,141.0,4,39,6.5,0.7,4,3,1.5
15,4.0,60.0,1,41,1.6,0.1,3,1,1.0
67,3.5,234.5,5,33,12.3,0.6,1,1,2.0
74,3.8,281.2,7,42,9.3,1.0,5,3,2.5
48,4.2,201.6,4,39,9.0,0.6,4,2,2.0
18,3.4,61.2,1,34,2.1,0.1,3,2,1.0
31,3.4,105.4,2,35,3.8,0.3,2,3,1.0
18,4.0,72.0,2,25,2.9,0.2,5,1,1.0
57,3.0,171.0,5,36,10.6,0.7,2,3,2.0
18,2.8,50.4,2,30,3.5,0.4,3,2,1.0
15,3.6,54.0,1,34,2.3,0.1,2,1,1.0
85,3.0,255.0,7,44,11.1,0.9,4,3,2.5
64,3.2,204.8,4,26,9.7,0.5,5,2,2.0
87,4.2,365.4,5,43,14.1,0.8,1,3,3.5
75,3.7,277.5,6,37,11.5,0.7,3,2,2.5
49,4.0,196.0,4,33,9.6,0.8,1,1,2.0
22,4.1,90.2,2,35,3.7,0.4,2,3,1.0
38,3.0,114.0,4,31,7.5,0.6,1,2,1.5
97,4.1,397.7,7,31,10.9,0.9,1,1,3.5
50,4.0,200.0,5,39,8.8,0.5,4,2,2.0
64,2.9,185.6,7,40,9.3,1.1,2,1,2.0
57,4.2,239.4,5,36,7.8,0.9,4,3,2.0
41,3.4,139.4,3,43,5.5,0.5,1,2,1.5
46,4.2,193.2,3,36,7.1,0.6,4,2,1.5
92,4.0,368.0,7,43,15.6,1.3,2,1,3.5
32,3.4,108.8,4,28,4.4,0.5,4,3,1.0
42,3.5,147.0,3,38,6.5,0.6,1,2,1.5
43,3.2,137.6,3,43,6.1,0.3,3,2,1.5
30,3.5,105.0,3,27,4.8,0.4,3,2,1.0
61,3.0,183.0,4,29,7.3,0.6,2,1,1.5
73,4.1,299.3,5,29,8.8,1.0,3,3,2.5
45,3.8,171.0,4,41,8.0,0.7,4,2,1.5
18,3.9,70.2,1,41,1.9,0.2,3,2,1.0
51,3.5,178.5,3,44,9.2,0.6,1,2,2.0
31,3.0,93.0,2,27,3.9,0.4,1,2,1.0
53,3.6,190.8,3,34,7.4,0.6,5,3,2.0
62,3.3,204.6,5,27,9.6,0.8,1,2,2.0
60,2.8,168.0,4,31,11.8,0.4,1,1,2.0
62,3.7,229.4,7,41,11.1,1.1,3,2,2.5
53,4.0,212.0,4,44,7.6,0.6,3,2,2.0
18,3.8,68.4,1,43,2.9,0.1,5,3,1.0
44,3.1,136.4,5,29,8.8,0.6,4,1,1.5
44,3.9,171.6,4,34,6.5,0.7,4,2,1.5
36,3.2,115.2,3,39,3.7,0.5,4,2,1.0
89,3.1,275.9,8,45,9.4,1.2,3,2,3.0
80,4.1,328.0,7,36,12.6,0.7,5,2,3.0
26,2.8,72.8,2,42,3.3,0.2,5,2,1.0
50,3.0,150.0,3,40,6.6,0.6,2,1,1.5
32,3.5,112.0,4,40,6.0,0.7,1,1,1.5
67,3.0,201.0,4,30,10.1,0.7,3,2,2.0
85,3.0,255.0,7,35,9.8,0.9,3,3,2.5
15,3.7,55.5,1,37,1.7,0.1,2,2,1.0
72,3.9,280.8,8,29,12.7,1.0,4,2,2.5
20,3.7,74.0,1,32,2.7,0.2,2,2,1.0
84,2.9,243.6,6,39,13.4,1.1,3,1,2.5
58,4.1,237.8,6,42,10.0,0.6,4,3,2.5
86,4.1,352.6,5,45,12.5,1.0,1,3,3.5
38,3.2,121.6,4,40,5.2,0.6,1,3,1.5
100,3.6,360.0,8,40,10.3,1.2,5,1,3.0
33,3.5,115.5,2,32,5.7,0.4,4,3,1.0
32,3.7,118.4,2,39,3.6,0.2,4,3,1.0
44,4.2,184.8,4,44,8.2,0.7,3,1,2.0
56,4.2,235.2,5,39,10.3,0.8,5,2,2.0
47,3.5,164.5,3,30,6.8,0.4,2,1,1.5
88,2.9,255.2,7,40,9.6,0.8,5,3,2.5
26,3.3,85.8,3,41,3.2,0.6,5,3,1.0
41,3.4,139.4,5,35,4.1,0.5,3,2,1.5
53,3.5,185.5,3,25,7.3,0.5,3,3,1.5
23,4.1,94.3,3,43,4.5,0.4,2,2,1.0
35,3.2,112.0,2,41,5.1,0.4,1,1,1.5
90,3.6,324.0,7,38,17.6,0.9,1,3,3.0
43,3.2,137.6,3,32,7.9,0.3,3,2,1.5
47,4.1,192.7,3,34,7.5,0.6,2,2,2.0
76,4.2,319.2,5,31,15.0,0.5,1,3,3.0
29,4.0,116.0,2,42,5.2,0.3,4,2,1.0
16,3.3,52.8,1,26,3.2,0.2,2,2,1.0
66,3.2,211.2,8,35,9.7,1.5,3,1,2.5
58,3.4,197.2,7,29,7.7,0.9,3,2,2.0
68,3.8,258.4,5,32,11.5,0.9,5,1,2.0
32,2.8,89.6,3,30,5.9,0.4,2,1,1.0
17,4.2,71.4,1,32,2.7,0.2,4,3,1.0
21,4.0,84.0,2,35,3.1,0.3,1,3,1.0
57,2.8,159.6,6,30,9.6,0.9,5,1,1.5
96,3.3,316.8,6,38,13.2,0.7,4,1,3.0
52,3.8,197.6,5,26,8.5,1.0,1,3,2.0
51,3.1,158.1,6,41,6.9,1.0,4,3,2.0
72,3.0,216.0,7,41,12.1,1.1,2,3,2.5
47,3.7,173.9,4,37,5.4,0.7,1,1,1.5
73,4.1,299.3,7,25,14.4,0.8,3,3,2.5
25,4.1,102.5,3,30,4.3,0.5,4,1,1.0
82,2.8,229.6,8,31,15.7,0.8,2,2,2.5
96,4.0,384.0,6,44,18.9,1.2,4,1,3.5
82,3.6,295.2,5,31,11.8,0.9,4,1,2.5
36,3.1,111.6,3,30,4.5,0.6,4,1,1.0
80,3.7,296.0,6,38,10.1,0.7,5,1,2.5
58,4.2,243.6,4,34,7.0,0.7,2,3,2.0
20,3.2,64.0,1,30,2.1,0.2,1,3,1.0
56,3.2,179.2,6,27,7.7,0.7,3,1,1.5
39,3.8,148.2,4,27,4.5,0.5,5,2,1.0
71,2.9,205.9,4,42,7.4,0.8,2,1,2.0
99,3.9,386.1,6,26,17.0,1.1,4,3,3.5
69,3.7,255.3,6,44,7.9,1.1,5,1,2.5
30,4.0,120.0,3,44,4.4,0.4,4,3,1.5
28,3.1,86.8,2,34,3.3,0.2,2,2,1.0
53,4.0,212.0,6,30,5.8,1.0,1,2,2.0
42,3.4,142.8,3,31,6.3,0.5,4,3,1.5
65,3.0,195.0,4,35,11.9,0.5,5,3,2.0
63,4.1,258.3,6,44,7.5,0.9,1,1,2.5
23,3.8,87.4,2,26,2.7,0.3,5,3,1.0
72,3.0,216.0,5,30,11.6,0.7,5,2,2.0
59,3.1,182.9,4,27,11.3,0.5,4,1,1.5
36,3.2,115.2,4,38,5.1,0.5,3,1,1.5
46,4.1,188.6,4,33,6.0,0.6,1,1,1.5
83,4.0,332.0,5,38,13.0,0.9,1,3,3.0
83,3.3,273.9,8,26,11.5,1.6,2,2,2.5
56,3.5,196.0,4,37,9.8,0.8,4,2,2.0
67,3.2,214.4,6,29,8.0,0.7,5,3,2.0
73,3.8,277.4,4,29,13.9,0.7,1,2,2.5
88,3.0,264.0,7,27,15.4,1.4,4,2,2.5
53,3.3,174.9,4,27,9.5,0.7,4,1,1.5
29,3.6,104.4,2,26,4.5,0.2,5,2,1.0
85,4.0,340.0,6,26,14.2,0.7,4,2,3.0
43,3.7,159.1,4,42,8.1,0.7,1,2,2.0
17,4.1,69.7,1,37,2.8,0.2,3,2,1.0
97,4.1,397.7,6,36,16.5,1.1,2,1,3.5
24,3.8,91.2,2,33,3.0,0.4,1,1,1.0
43,3.2,137.6,5,38,5.2,1.0,2,3,1.5
93,3.8,353.4,10,41,17.8,1.3,2,2,3.5
49,3.1,151.9,5,32,9.5,0.7,5,3,1.5
20,3.3,66.0,1,45,2.8,0.2,1,1,1.0
26,3.9,101.4,2,31,3.6,0.2,2,2,1.0
52,4.0,208.0,5,36,7.4,0.5,3,1,2.0
91,3.4,309.4,7,35,14.5,0.8,5,2,3.0
33,3.5,115.5,4,37,5.7,0.7,3,3,1.5
81,3.3,267.3,8,39,11.7,0.9,3,3,3.0
22,3.5,77.0,2,31,3.5,0.3,1,3,1.0
22,3.5,77.0,2,38,3.4,0.3,3,1,1.0
98,3.8,372.4,7,28,19.5,1.2,4,2,3.5
61,3.9,237.9,5,27,7.3,0.9,4,1,2.0
18,4.2,75.6,2,34,3.6,0.4,1,3,1.0
65,3.4,221.0,8,40,8.6,0.9,3,3,2.5
99,2.9,287.1,7,25,10.5,1.2,4,1,2.5
81,3.8,307.8,6,28,10.1,0.8,3,3,2.5
59,3.5,206.5,7,38,6.4,0.9,4,2,2.0
22,4.0,88.0,2,33,3.4,0.3,4,3,1.0
30,3.0,90.0,3,37,3.2,0.3,1,3,1.0
91,3.7,336.7,10,32,14.5,1.3,3,3,3.5
81,3.4,275.4,10,27,9.0,1.1,2,2,2.5
23,3.4,78.2,1,26,3.9,0.1,1,2,1.0
74,3.6,266.4,4,44,10.2,0.5,2,3,2.5
92,3.8,349.6,6,29,15.8,0.8,5,2,3.0
91,4.0,364.0,9,33,11.5,1.0,5,3,3.0
85,3.1,263.5,5,35,15.3,0.9,2,1,2.5
29,3.2,92.8,2,28,5.8,0.4,5,3,1.0
85,3.6,306.0,10,30,10.7,1.9,2,3,3.0
55,3.3,181.5,4,29,5.8,0.7,4,1,1.5
36,3.6,129.6,4,26,4.6,0.6,1,1,1.5
38,3.1,117.8,3,25,3.8,0.5,2,2,1.0
58,3.2,185.6,4,29,7.5,0.7,4,3,2.0
15,3.3,49.5,1,45,2.9,0.2,4,2,1.0
24,4.2,100.8,3,44,3.6,0.4,4,3,1.0
94,4.0,376.0,12,45,18.4,1.7,1,1,3.5
86,4.0,344.0,10,42,11.1,1.4,5,3,3.5
70,3.5,245.0,4,42,13.7,0.7,4,1,2.5
64,3.5,224.0,4,38,12.4,0.6,5,2,2.0
26,2.9,75.4,2,26,4.0,0.3,1,3,1.0
95,3.1,294.5,8,33,16.7,1.6,3,1,3.0
74,4.1,303.4,6,33,11.2,0.9,4,3,2.5
40,3.5,140.0,3,27,5.0,0.5,3,3,1.5
92,4.2,386.4,8,38,10.7,1.1,5,3,3.5
55,3.6,198.0,4,39,9.0,0.5,3,3,2.0
50,3.3,165.0,4,26,6.1,0.7,2,1,1.5
37,3.2,118.4,4,25,7.2,0.5,1,3,1.5
57,4.1,233.7,6,43,8.1,0.8,4,2,2.0
20,3.3,66.0,2,32,3.9,0.4,5,1,1.0
83,3.0,249.0,7,30,15.3,1.2,3,1,2.5
57,3.2,182.4,5,25,10.9,1.0,4,1,1.5
39,3.7,144.3,3,26,6.8,0.5,4,3,1.5
32,3.0,96.0,4,37,3.5,0.4,5,3,1.0
76,2.9,220.4,4,26,13.9,0.6,4,1,2.0
27,3.4,91.8,2,28,4.2,0.3,1,2,1.0
57,2.9,165.3,4,30,11.1,0.4,4,2,1.5
92,3.4,312.8,7,45,9.4,0.8,1,3,3.0
42,3.3,138.6,3,41,7.2,0.6,4,2,1.5
32,3.3,105.6,3,37,3.9,0.4,1,1,1.0
73,3.5,255.5,5,31,12.8,0.6,3,3,2.5
74,3.1,229.4,8,41,11.9,1.3,1,1,2.5
77,3.4,261.8,6,31,10.4,0.9,1,1,2.5
71,3.3,234.3,6,27,13.7,0.8,5,2,2.0
65,3.9,253.5,8,44,7.1,1.3,5,1,2.5
70,3.8,266.0,6,36,10.3,0.6,2,1,2.5
41,4.0,164.0,3,32,4.7,0.5,5,3,1.5
46,3.7,170.2,5,36,7.3,0.8,5,2,1.5
23,3.0,69.0,2,32,3.6,0.3,4,3,1.0
98,3.5,343.0,10,42,19.6,1.9,2,1,3.5
82,3.8,311.6,10,35,11.3,1.3,1,1,3.0
60,4.0,240.0,7,38,11.7,0.7,5,1,2.0
81,3.1,251.1,8,26,15.8,0.8,3,1,2.5
40,3.1,124.0,3,26,5.9,0.6,4,3,1.5
22,4.0,88.0,1,26,4.1,0.2,4,2,1.0
20,3.5,70.0,1,36,2.3,0.2,4,3,1.0
94,3.4,319.6,5,41,11.7,0.8,3,2,3.0
38,3.5,133.0,2,45,7.1,0.3,2,2,1.5
62,3.0,186.0,5,34,9.6,0.9,5,2,2.0
59,3.7,218.3,6,34,6.4,1.1,5,3,2.0
27,3.9,105.3,2,29,2.9,0.3,1,1,1.0
83,4.0,332.0,6,35,13.4,1.1,5,1,3.0
39,2.8,109.2,4,33,6.2,0.5,1,1,1.5
34,3.8,129.2,3,43,6.6,0.6,4,1,1.5
96,2.9,278.4,8,28,12.1,1.6,4,2,3.0
96,4.2,403.2,8,37,11.9,1.5,4,2,3.5
80,3.5,280.0,9,41,13.5,1.8,4,3,3.0
88,3.9,343.2,7,38,8.9,0.8,1,2,3.0
59,3.7,218.3,4,28,8.1,0.5,3,2,2.0
61,4.1,250.1,4,27,9.6,0.5,4,2,2.0
77,4.2,323.4,9,45,14.2,1.3,3,1,3.0
90,3.2,288.0,6,27,17.5,0.8,1,3,3.0
91,3.5,318.5,6,44,15.7,0.7,4,3,3.0
69,3.5,241.5,4,38,9.9,0.7,4,2,2.0
89,3.0,267.0,5,38,11.2,0.8,3,1,2.5
33,4.1,135.3,3,42,6.2,0.6,5,3,1.5
49,3.3,161.7,3,25,9.6,0.5,4,3,1.5
67,2.9,194.3,4,42,6.9,0.5,5,3,2.0
40,3.0,120.0,3,31,4.2,0.4,4,1,1.0
28,3.5,98.0,3,28,3.7,0.4,2,2,1.0
59,4.0,236.0,5,35,9.0,0.7,3,1,2.0
58,3.7,214.6,5,28,9.4,0.5,5,3,2.0
79,3.1,244.9,6,44,14.8,0.9,2,2,2.5
65,3.2,208.0,5,28,8.3,0.7,2,3,2.0
57,4.2,239.4,4,33,9.4,0.5,3,2,2.0
100,2.9,290.0,12,34,10.1,1.4,4,2,3.0
37,4.2,155.4,3,45,5.1,0.4,4,2,1.5
70,4.1,287.0,5,30,7.5,0.5,4,1,2.0
33,3.7,122.1,4,26,4.0,0.6,4,2,1.0
96,4.1,393.6,9,33,14.0,1.3,4,3,3.5
90,3.0,270.0,6,45,12.3,0.9,3,3,3.0
69,4.1,282.9,5,26,7.7,1.0,5,2,2.5
74,3.1,229.4,6,28,7.8,1.0,3,1,2.0
73,3.6,262.8,4,32,7.7,0.8,4,2,2.5
47,3.5,164.5,4,32,7.2,0.8,3,1,1.5
33,3.5,115.5,3,42,4.9,0.5,4,3,1.5
42,3.2,134.4,4,43,5.4,0.7,3,3,1.5
66,3.9,257.4,4,41,10.7,0.7,4,3,2.5
63,3.8,239.4,7,45,7.8,1.0,4,1,2.5
51,4.1,209.1,5,45,8.9,0.8,2,1,2.0
40,3.5,140.0,3,40,7.7,0.6,2,2,1.5
54,3.6,194.4,3,28,7.4,0.6,1,2,2.0
94,4.1,385.4,8,33,16.4,1.2,3,2,3.5
52,4.1,213.2,4,43,7.6,0.7,2,3,2.0
91,3.7,336.7,8,28,13.0,1.6,1,2,3.0
68,3.9,265.2,8,34,13.2,1.1,4,3,2.5
36,3.5,126.0,2,31,5.3,0.2,1,2,1.0
30,3.3,99.0,4,27,5.7,0.5,4,3,1.0
42,4.0,168.0,3,40,4.7,0.3,2,3,1.5
49,3.9,191.1,3,41,5.9,0.4,1,3,2.0
74,3.1,229.4,4,31,14.2,0.7,1,2,2.5
59,2.9,171.1,6,27,11.5,1.1,4,3,2.0
60,3.6,216.0,7,28,11.3,0.9,3,1,2.0
86,4.0,344.0,5,28,16.2,0.7,2,1,3.0
69,3.1,213.9,8,40,7.6,0.8,5,2,2.0
100,3.9,390.0,8,29,17.6,1.4,4,3,3.5
99,3.4,336.6,9,39,10.1,1.4,2,2,3.5
40,3.3,132.0,4,40,4.3,0.7,2,3,1.5
99,3.0,297.0,7,30,17.6,0.8,3,1,3.0
39,4.1,159.9,4,41,4.4,0.7,1,1,1.5
79,3.1,244.9,5,31,13.3,0.9,4,1,2.5
20,3.2,64.0,1,28,3.5,0.2,2,3,1.0
37,3.3,122.1,4,38,5.5,0.5,2,1,1.5
78,3.2,249.6,5,34,9.9,0.8,4,3,2.5
57,3.0,171.0,4,41,9.7,0.4,3,3,2.0
37,3.3,122.1,3,39,7.1,0.6,1,2,1.5
44,3.5,154.0,4,42,5.6,0.7,1,2,2.0
91,3.6,327.6,5,39,16.4,0.6,5,3,3.0
32,3.0,96.0,3,42,3.5,0.6,1,1,1.0
93,3.9,362.7,11,37,11.8,1.7,1,1,3.5
35,3.2,112.0,3,28,4.2,0.3,4,2,1.0
71,4.1,291.1,4,37,13.5,0.5,5,3,2.5
37,3.3,122.1,3,30,5.4,0.6,5,1,1.0
59,4.0,236.0,4,45,6.0,0.4,3,1,2.0
58,3.3,191.4,6,28,6.3,1.0,1,1,2.0
96,3.5,336.0,7,32,11.2,1.1,2,3,3.0
61,3.3,201.3,4,37,7.8,0.6,4,2,2.0
54,3.3,178.2,5,44,7.8,0.8,2,2,2.0
65,3.7,240.5,4,29,7.0,0.7,5,1,2.0
56,3.8,212.8,4,40,7.2,0.5,5,1,2.0
21,4.0,84.0,2,44,2.3,0.2,1,2,1.0
64,3.6,230.4,5,31,12.4,0.8,4,3,2.0
62,3.1,192.2,4,43,7.1,0.8,4,2,2.0
98,4.2,411.6,6,38,11.2,1.0,1,2,3.5
20,3.8,76.0,1,26,2.3,0.2,1,1,1.0
23,3.3,75.9,2,32,2.9,0.3,4,2,1.0
71,4.2,298.2,6,35,10.3,1.2,5,1,2.5
45,4.1,184.5,3,37,5.6,0.4,2,3,2.0
35,2.9,101.5,3,27,3.9,0.4,2,3,1.0
54,2.8,151.2,4,38,7.9,0.7,5,1,1.5
59,2.9,171.1,4,31,7.4,0.4,3,1,1.5
91,3.8,345.8,5,44,16.7,0.8,4,2,3.0
63,3.8,239.4,4,35,11.9,0.4,1,3,2.5
34,3.8,129.2,2,29,3.9,0.4,3,2,1.0
31,3.7,114.7,4,33,3.2,0.4,5,3,1.0
42,3.2,134.4,3,29,6.9,0.4,4,1,1.0
55,3.0,165.0,5,36,6.8,0.7,3,1,1.5
80,4.1,328.0,5,31,13.2,0.8,3,2,3.0
39,4.1,159.9,5,29,6.9,0.5,5,2,1.5
72,3.1,223.2,8,42,11.4,1.3,1,3,2.5
55,3.0,165.0,4,33,9.8,0.7,2,3,2.0
20,3.3,66.0,2,31,2.9,0.2,4,1,1.0
89,2.9,258.1,8,27,13.0,1.2,2,2,2.5
52,3.0,156.0,4,32,6.1,0.8,5,2,1.5
20,3.3,66.0,2,33,3.5,0.3,3,3,1.0
59,3.1,182.9,4,43,7.8,0.5,2,3,2.0
89,3.8,338.2,10,33,17.2,1.9,2,1,3.5
28,4.1,114.8,3,25,5.1,0.5,5,2,1.0
80,4.1,328.0,7,37,12.1,1.1,2,1,3.0
54,3.6,194.4,5,34,5.5,0.8,1,1,2.0
17,3.8,64.6,2,35,3.0,0.3,5,3,1.0
38,3.5,133.0,3,29,4.6,0.5,3,1,1.0
33,3.0,99.0,2,40,4.8,0.3,2,1,1.0
32,3.7,118.4,2,28,6.3,0.2,1,3,1.0
78,3.3,257.4,8,25,13.3,1.2,5,3,2.5
49,2.8,137.2,3,41,9.5,0.6,5,1,1.5
76,3.6,273.6,4,36,14.4,0.8,2,2,2.5
15,3.1,46.5,1,31,2.7,0.2,4,3,1.0
39,4.0,156.0,2,36,4.8,0.3,5,1,1.0
59,4.1,241.9,6,30,10.6,1.0,5,3,2.0
63,3.0,189.0,4,29,6.9,0.5,5,2,1.5
30,2.8,84.0,2,31,3.2,0.3,2,1,1.0
33,2.8,92.4,2,38,4.8,0.2,3,1,1.0
37,4.1,151.7,4,30,7.3,0.7,3,3,1.5
97,3.0,291.0,11,27,14.1,2.1,3,1,3.0
39,3.4,132.6,3,35,5.0,0.5,4,3,1.5
30,2.9,87.0,3,42,3.5,0.4,1,2,1.0
68,3.3,224.4,4,34,8.1,0.5,4,2,2.0
87,3.9,339.3,5,41,17.1,0.6,2,1,3.0
15,3.4,51.0,1,33,2.3,0.2,2,2,1.0
56,3.9,218.4,4,33,7.2,0.8,5,3,2.0
33,3.8,125.4,2,42,4.6,0.3,1,1,1.5
48,3.5,168.0,3,36,8.7,0.5,1,3,2.0
94,3.8,357.2,10,31,11.9,1.5,3,1,3.0
69,4.0,276.0,5,40,12.2,0.9,2,2,2.5
32,3.9,124.8,2,35,4.3,0.2,1,3,1.5
48,3.8,182.4,3,35,7.4,0.5,5,3,1.5
59,3.8,224.2,7,26,10.9,1.2,1,2,2.5
20,3.0,60.0,1,34,2.7,0.2,2,1,1.0
35,4.1,143.5,3,36,4.5,0.4,5,1,1.0
84,3.1,260.4,6,42,11.4,0.9,1,2,3.0
62,3.3,204.6,4,27,11.6,0.7,5,2,2.0
53,3.5,185.5,5,39,9.6,0.9,1,1,2.0
45,3.0,135.0,3,31,4.5,0.5,5,2,1.5
24,3.6,86.4,2,32,2.7,0.2,5,1,1.0
44,3.1,136.4,5,31,8.7,0.6,4,1,1.5
32,4.1,131.2,3,27,4.4,0.4,3,2,1.0
74,4.0,296.0,8,32,8.7,1.5,4,1,2.5
87,3.6,313.2,5,38,11.8,0.9,3,3,3.0
29,3.4,98.6,2,25,5.6,0.3,4,1,1.0
18,2.9,52.2,2,30,3.2,0.3,2,2,1.0
77,4.0,308.0,9,33,8.0,1.6,1,3,3.0
54,3.3,178.2,4,36,7.2,0.7,1,2,2.0
23,3.1,71.3,3,31,3.7,0.5,4,2,1.0
23,4.2,96.6,2,38,2.6,0.4,1,1,1.0
40,3.7,148.0,4,26,4.4,0.4,2,2,1.5
18,2.9,52.2,2,25,3.0,0.4,3,2,1.0
95,3.9,370.5,6,38,14.0,1.2,4,3,3.5
30,3.9,117.0,2,43,5.3,0.2,5,3,1.0
29,3.4,98.6,2,45,4.2,0.4,1,3,1.5
66,3.0,198.0,4,45,7.8,0.8,4,3,2.0
83,3.5,290.5,5,32,9.9,0.9,1,2,2.5
19,3.9,74.1,1,37,3.1,0.1,3,1,1.0
34,2.9,98.6,3,37,4.8,0.3,2,2,1.0
